1000 3
9.956567	11.632127	1
10.556771	11.067063	1
9.681552	8.113153	1
9.744333	11.826991	1
8.535045	7.763806	1
11.047707	10.582925	1
9.138021	10.441286	1
10.349268	8.487726	1
10.486177	10.4144	1
11.211398	10.599114	1
8.35767	8.823595	1
9.846498	9.345206	1
9.52771	10.41285	1
8.733786	10.424567	1
9.774774	9.504384	1
8.903086	8.892642	1
10.592434	8.459368	1
9.881262	9.406994	1
9.377866	8.599878	1
9.804686	9.369417	1
9.601351	11.533337	1
9.410943	10.144208	1
11.47349	8.808762	1
9.767425	8.638952	1
7.952898	10.789599	1
9.351082	9.714603	1
10.622285	8.828065	1
8.831512	10.680401	1
10.270222	9.93697	1
10.61528	9.133383	1
9.58905	10.834615	1
10.59348	9.91757	1
6.702364	10.183176	1
10.683434	9.740084	1
10.384282	9.425702	1
11.215547	9.957574	1
11.606511	10.974301	1
9.762926	9.403247	1
10.473325	8.517701	1
10.139196	8.400442	1
9.763483	7.957353	1
11.265813	9.410039	1
11.050217	11.883179	1
11.123716	11.840338	1
10.765907	10.405887	1
9.540626	11.336188	1
12.963924	9.553879	1
11.143151	10.548402	1
9.10685	9.181568	1
9.806374	10.339245	1
10.204822	8.62005	1
11.005374	9.531653	1
9.564161	9.664368	1
11.669958	10.084593	1
10.682963	8.508587	1
10.398836	11.144137	1
10.925608	8.458956	1
10.63571	9.454836	1
11.010997	10.790613	1
10.065441	9.935068	1
9.937967	11.273469	1
9.264607	10.640807	1
11.841434	10.946187	1
9.9046	12.060403	1
11.136216	9.889326	1
11.233589	11.0737	1
10.136563	9.216822	1
8.87885	9.890668	1
9.974158	9.045977	1
10.254688	9.136831	1
8.547668	10.826383	1
9.724426	10.57533	1
8.011225	9.384739	1
10.158218	10.304613	1
11.003737	11.880011	1
9.841418	9.457211	1
9.853599	9.550351	1
11.382706	11.770969	1
9.431146	8.960908	1
8.782992	9.961424	1
11.530221	11.208217	1
11.364427	10.429374	1
10.897942	10.121908	1
10.746779	10.665329	1
8.251068	11.01569	1
9.204216	11.784639	1
11.16078	10.957616	1
11.14849	9.60035	1
9.560015	10.09544	1
10.502207	9.034551	1
10.536179	11.256347	1
10.843604	9.058693	1
11.307985	9.70558	1
10.64195	8.619509	1
9.350743	10.200474	1
9.35005	9.740862	1
9.269368	11.443412	1
9.806107	8.702484	1
9.2946	9.643486	1
8.522005	8.573629	1
10.984091	10.370917	1
8.894051	10.590093	1
10.672421	8.297227	1
10.68942	11.173716	1
9.411039	9.905742	1
8.345352	10.261486	1
9.441674	9.03882	1
10.697458	8.88529	1
8.979268	9.862649	1
9.714016	9.734395	1
10.372647	10.015024	1
8.807944	10.681451	1
10.318026	11.174784	1
9.668498	11.557433	1
9.771	9.024634	1
9.657565	8.659772	1
8.758707	9.231062	1
10.595973	9.282706	1
10.650785	10.657096	1
10.978698	11.005952	1
10.818608	9.568226	1
11.055116	7.140046	1
11.440859	9.752313	1
11.134102	10.808252	1
9.395471	9.344975	1
10.13386	10.18242	1
8.916784	9.910027	1
9.280922	9.100898	1
10.355131	8.626846	1
9.320138	11.190326	1
11.591098	11.125068	1
10.158299	9.313052	1
11.312571	8.095624	1
12.142252	9.147156	1
8.975606	9.457989	1
11.220788	12.149584	1
9.813388	9.199702	1
9.823134	9.266819	1
9.953444	9.378713	1
11.142815	11.252401	1
11.322088	9.7098	1
10.239866	11.925562	1
11.126693	10.025849	1
9.13261	8.128202	1
8.885258	11.99769	1
10.087268	10.066137	1
8.305565	10.980507	1
10.788921	9.449038	1
10.705715	9.026944	1
7.301322	11.08174	1
8.63352	10.122262	1
9.264657	11.500815	1
7.856712	8.853216	1
8.935511	11.351645	1
9.490201	7.604262	1
7.62761	10.390466	1
9.794314	11.813827	1
9.606965	10.624161	1
9.284071	8.668633	1
8.647499	10.093228	1
11.175331	9.85017	1
11.205796	11.271447	1
10.107532	10.552219	1
11.763919	10.0996	1
10.074193	8.618327	1
10.149467	11.137937	1
9.937492	11.056347	1
10.700044	9.556384	1
8.041225	9.837185	1
9.565677	12.473924	1
10.224184	9.737972	1
12.109805	9.645257	1
8.481919	9.505718	1
11.63364	11.193086	1
11.294829	8.902651	1
8.811103	10.249433	1
12.691791	12.022943	1
11.471909	9.040707	1
8.662658	10.042312	1
10.846855	7.881569	1
10.091409	9.285381	1
10.827873	9.870583	1
9.529455	9.934906	1
10.639072	10.469769	1
11.871609	9.825843	1
9.573167	10.237444	1
9.18172	9.890541	1
10.499167	9.552725	1
11.74652	10.753625	1
9.467526	10.799009	1
10.496108	9.238999	1
11.515088	9.185789	1
9.173914	9.522234	1
10.951127	10.233727	1
9.991441	11.073296	1
9.165531	11.006314	1
10.807083	8.954718	1
10.70352	10.36245	1
9.982787	9.857987	1
9.866343	9.625202	1
12.586003	8.685024	1
10.56359	8.183283	1
9.25981	10.560231	1
10.075228	10.49887	1
9.491025	9.31479	1
8.688316	9.609693	1
8.612671	10.109368	1
11.54073	9.971483	1
10.97018	10.127752	1
11.276791	10.423047	1
10.311374	10.441811	1
8.23047	9.600613	1
11.14703	10.305782	1
9.534953	9.901335	1
11.112825	11.37008	1
8.864874	9.833774	1
10.116554	11.223073	1
11.534102	9.440008	1
11.051458	10.382367	1
9.046214	10.065637	1
9.35123	9.425057	1
9.967957	10.725108	1
7.216498	9.047274	1
11.298797	10.105992	1
9.822052	8.837586	1
8.837114	8.659802	1
9.479757	8.892123	1
10.810977	10.509721	1
11.728499	10.130453	1
10.687168	11.436654	1
11.226493	9.264161	1
8.857046	10.465069	1
7.639154	10.178812	1
9.800483	10.491365	1
10.50454	7.874658	1
11.582768	10.95093	1
11.965529	12.850431	1
10.397494	9.884073	1
8.428481	9.169158	1
11.206274	10.735978	1
10.276697	9.922305	1
9.038177	9.400266	1
10.069279	9.506214	1
10.595032	8.831834	1
9.566806	8.759022	1
11.023684	11.581591	1
8.451636	9.194644	1
9.528497	9.185401	1
9.214363	9.901631	1
10.801642	8.897642	1
11.854929	9.098362	1
9.541649	10.321358	1
8.785299	8.197609	1
10.850484	9.96547	1
9.686301	9.566593	1
9.762381	10.367034	1
9.006136	10.002843	1
10.120848	9.475669	1
11.968249	9.511897	1
8.651144	11.3903	1
9.457057	13.404196	1
10.243729	10.175073	1
9.599013	10.170499	1
11.081199	10.300285	1
9.966422	10.121513	1
11.571957	10.208771	1
9.346599	9.656443	1
11.252933	10.154424	1
9.999701	10.545359	1
11.668706	10.212961	1
11.144113	11.086757	1
11.209087	9.750987	1
9.297269	10.142876	1
9.274044	8.805846	1
10.799244	11.284971	1
11.948533	10.81027	1
11.382359	10.586	1
8.47629	10.905276	1
9.25778	10.623135	1
9.281758	12.017444	1
10.462229	10.656534	1
8.990809	10.884266	1
10.49096	11.962005	1
9.315681	8.694162	1
9.624374	8.764441	1
10.134514	10.71473	1
9.692247	11.537971	1
12.35482	9.635477	1
10.66419	8.743682	1
11.575326	10.070568	1
9.994838	9.698981	1
9.326002	9.408109	1
7.248731	9.793437	1
10.903847	9.460189	1
9.952636	11.38007	1
10.395056	11.119961	1
9.618925	12.126346	1
7.980622	9.920391	1
9.637905	9.948333	1
11.62915	11.565012	1
9.528503	10.760743	1
9.474159	8.790282	1
9.8347	10.776393	1
10.570179	9.693194	1
10.095607	10.005983	1
8.766097	10.317461	1
10.043457	9.383002	1
9.031055	10.951853	1
11.042608	11.156129	1
9.598806	11.408086	1
9.204296	11.069587	1
8.193713	9.120512	1
11.67278	10.166788	1
10.60141	10.06575	1
10.51754	10.005984	1
10.359393	9.460485	1
10.850955	11.252853	1
10.505093	9.334041	1
9.838235	10.443859	1
10.634638	9.738467	1
11.250222	10.65301	1
8.367216	8.921731	1
11.924349	11.527704	1
7.81149	8.929104	1
9.456523	9.593355	1
8.565072	10.42848	1
9.20319	10.834361	1
9.85012	12.04084	1
9.758711	11.438736	1
8.163397	9.90269	1
9.729188	9.535547	1
9.80557	10.2675	1
11.408426	9.633982	1
10.127959	10.767904	1
10.395771	9.977771	1
10.8525	10.827512	1
9.014185	10.35508	1
10.813907	10.464014	1
8.56714	10.985345	1
9.289572	11.551376	1
9.173956	9.807672	1
9.920673	8.999482	1
9.360026	9.831165	1
10.70758	11.201007	1
9.997228	11.526753	1
9.840943	9.120046	1
8.777972	11.794971	1
10.8605	9.608918	1
9.691737	9.832394	1
8.709507	9.456062	1
8.842751	8.939323	1
10.373033	9.310188	1
9.46986	10.631926	1
9.814646	9.580832	1
8.127736	9.730783	1
10.087132	10.30966	1
10.365588	10.089525	1
10.375127	11.182361	1
11.203358	10.426325	1
9.093584	9.199369	1
11.183543	10.794007	1
10.516238	10.846311	1
9.421641	8.280002	1
10.445533	9.294522	1
9.277355	9.457639	1
10.031828	9.080692	1
11.035219	9.519428	1
11.070317	10.117587	1
9.961203	9.487408	1
8.278632	9.057118	1
11.468448	10.975088	1
9.155779	9.32386	1
9.300887	9.759804	1
9.375533	10.822508	1
7.47656	10.381972	1
8.795553	10.470347	1
9.9402	9.045168	1
9.497983	10.403065	1
10.025664	9.884308	1
9.494363	12.118839	1
11.479729	9.297096	1
10.535307	10.809545	1
6.847644	7.303971	0
6.216637	7.562734	0
6.448443	5.971109	0
5.536925	6.992207	0
7.195611	6.001974	0
7.434256	5.035918	0
6.922761	6.32385	0
7.196629	8.667263	0
6.544613	6.977386	0
5.034333	7.808268	0
7.942763	7.032487	0
7.762506	7.814572	0
7.013773	6.492635	0
7.642959	7.381094	0
7.061028	7.292829	0
8.126114	7.511667	0
6.515238	5.439194	0
6.586266	6.550409	0
6.752444	4.534188	0
6.672857	8.228886	0
8.285868	6.598244	0
7.399971	5.639251	0
7.459711	6.610933	0
6.01574	6.510834	0
7.637988	7.005286	0
7.458579	7.270439	0
6.921767	7.730485	0
6.681038	6.253132	0
6.257431	10.026476	0
7.603408	6.885616	0
6.792124	6.410296	0
7.015727	4.613333	0
7.533967	6.906223	0
7.23912	7.652718	0
6.965499	8.415453	0
6.460921	6.814827	0
7.16272	7.487052	0
6.963651	7.497864	0
6.650987	8.321669	0
6.853376	7.923046	0
6.847062	6.331216	0
7.879498	5.875153	0
7.979946	7.140956	0
5.970909	7.693056	0
7.446303	7.724226	0
5.981016	6.473178	0
6.6326	7.723196	0
8.333009	8.308912	0
7.528164	8.056069	0
7.607563	7.218516	0
7.153856	7.587387	0
8.081593	7.822946	0
5.68121	8.294639	0
6.45689	6.473061	0
6.094281	7.181163	0
5.90821	8.518031	0
6.583234	7.541968	0
9.430782	7.60768	0
5.971786	5.155631	0
6.782062	7.412552	0
5.985901	6.345356	0
7.123582	6.894532	0
8.013392	8.854631	0
8.934984	6.641002	0
7.742286	7.139395	0
7.622681	5.625661	0
6.343265	7.742917	0
6.215308	7.508043	0
6.298914	6.412511	0
6.306382	7.269066	0
7.088431	6.844724	0
6.833652	7.438369	0
5.738641	6.4081	0
7.278764	6.729862	0
7.570732	7.00259	0
6.960614	6.034535	0
8.019018	6.95893	0
6.169549	7.413137	0
8.529387	7.468252	0
6.390798	7.462431	0
8.470785	7.107741	0
7.67317	6.677128	0
8.721727	6.014205	0
8.448904	6.661029	0
8.086251	6.933543	0
5.711496	6.943613	0
7.18301	6.621441	0
8.388728	6.980944	0
8.231935	6.805938	0
6.379037	8.628834	0
6.899131	8.977019	0
6.99573	6.585407	0
6.583714	6.858571	0
6.926369	7.896902	0
7.804198	8.482824	0
7.091832	6.01953	0
7.065682	7.488445	0
6.473228	8.379837	0
7.379087	8.3493	0
7.325596	7.010769	0
7.838666	9.078227	0
7.107029	6.962124	0
7.342097	5.981457	0
7.799101	4.859005	0
8.434884	7.193093	0
7.43959	5.571567	0
6.368228	6.834459	0
7.457901	7.212638	0
8.046933	7.248325	0
5.908524	7.968972	0
8.126168	7.838782	0
7.166348	7.991029	0
6.071814	7.410812	0
7.04071	6.417713	0
6.669999	6.455138	0
5.893584	7.25144	0
7.787827	7.399498	0
6.881359	6.660032	0
9.462686	7.438901	0
7.753849	5.48398	0
4.470338	7.714159	0
7.000783	6.344971	0
7.81133	7.209888	0
6.242299	6.434573	0
7.32233	7.370838	0
6.82066	6.826337	0
6.762895	6.154625	0
6.243894	7.524329	0
6.146198	9.502652	0
7.962412	7.335655	0
6.305357	7.73981	0
4.37136	5.693085	0
6.976021	5.646881	0
6.581087	7.481152	0
9.452525	6.283135	0
7.469585	5.16941	0
5.336	6.301509	0
8.112057	6.205374	0
8.891703	5.979123	0
5.975007	7.987794	0
7.627351	7.7107	0
7.425472	6.012047	0
8.881203	6.796054	0
7.579954	7.488604	0
7.761823	6.31205	0
10.559336	7.084309	0
7.507762	7.846182	0
6.627189	7.686623	0
5.402675	6.755608	0
7.582796	7.114424	0
6.410432	6.768199	0
8.453783	4.518625	0
9.887393	6.962967	0
8.686593	8.178499	0
7.807334	7.074406	0
6.497252	5.996861	0
6.566218	6.80655	0
8.550761	6.119709	0
7.746756	8.385823	0
7.795132	7.3772	0
8.616016	8.187271	0
7.198202	6.93247	0
7.180071	5.811404	0
7.953042	6.484071	0
7.119468	6.679241	0
7.246006	7.94609	0
6.827191	6.921953	0
8.194782	5.95307	0
7.450783	4.698749	0
6.041659	5.917435	0
8.306721	6.329628	0
7.285269	6.64313	0
7.523833	6.076961	0
8.312055	6.928887	0
8.116287	7.111792	0
5.854726	4.498565	0
6.126591	7.515351	0
6.938622	6.93834	0
4.699737	6.760839	0
7.837953	8.526735	0
8.418352	7.173089	0
7.094675	7.716305	0
8.1239	6.227609	0
7.121561	8.04813	0
7.55059	5.909928	0
8.101743	5.807322	0
8.61561	7.139842	0
6.182951	8.290598	0
6.899189	6.950306	0
7.101992	8.284883	0
8.048513	6.446276	0
6.833603	7.508997	0
7.835476	8.396522	0
7.096162	7.066379	0
6.278933	5.007164	0
7.431462	7.878773	0
6.593399	8.156902	0
7.25578	6.688205	0
7.089263	6.971242	0
6.464129	6.487366	0
8.411429	7.496782	0
7.343242	5.987944	0
6.443501	7.347476	0
5.642219	7.532112	0
6.953274	6.968118	0
7.709869	6.235611	0
6.774887	8.010162	0
6.808878	7.024129	0
7.290781	6.568827	0
6.425491	9.36007	0
6.545948	6.297681	0
9.269155	6.134971	0
8.960924	7.283818	0
7.228851	4.899663	0
5.080089	7.670794	0
7.445333	7.982004	0
5.6456	5.746025	0
9.227057	7.038816	0
6.534308	8.158132	0
7.051194	6.930047	0
6.395116	7.898185	0
6.707501	7.099052	0
7.073779	6.627535	0
5.687541	6.017378	0
5.440928	7.046598	0
6.908945	7.014493	0
6.776256	5.459806	0
5.578277	6.481951	0
6.17091	7.430056	0
5.481068	8.013337	0
6.877209	7.301843	0
6.864692	7.904333	0
6.970852	5.502169	0
6.238176	5.62568	0
6.881117	7.079839	0
6.964411	6.139285	0
6.591045	7.714454	0
6.13823	6.471148	0
8.560162	7.069694	0
5.62169	7.642627	0
7.449203	7.713542	0
6.621475	7.381672	0
7.803169	8.207232	0
8.021079	5.658885	0
7.415627	5.932505	0
5.706652	7.046108	0
6.829081	7.25721	0
6.994423	6.289391	0
6.494755	6.666923	0
6.328512	7.208681	0
6.344737	5.822979	0
6.41436	7.882213	0
7.424174	6.703279	0
6.750703	5.477846	0
6.26401	7.612098	0
7.005952	6.761545	0
6.915437	6.469017	0
6.978157	7.753781	0
6.142769	6.726508	0
6.178654	5.412052	0
6.829672	8.460674	0
5.2648	8.2963	0
5.943094	6.694934	0
6.514268	7.224962	0
6.738525	5.911588	0
7.871024	6.803864	0
9.718235	9.3345	0
7.684555	7.094317	0
7.288709	7.06426	0
7.702764	6.090465	0
6.752389	7.741133	0
8.532069	8.77878	0
6.967966	6.545738	0
7.596361	6.149419	0
8.410098	6.18309	0
5.513453	6.840206	0
6.782802	7.489222	0
6.158376	4.576677	0
7.9592	6.33513	0
6.958519	6.260044	0
6.880798	5.822631	0
7.939251	6.216981	0
6.938491	7.216875	0
5.516533	7.090602	0
6.69763	7.513116	0
5.234469	7.353739	0
6.86672	8.845272	0
6.949924	7.382333	0
6.946934	6.097588	0
9.757104	9.885489	0
7.34133	6.47155	0
8.186689	7.074608	0
7.955249	9.215553	0
6.713553	8.577906	0
7.442137	5.046032	0
6.572026	7.062263	0
8.09851	5.591799	0
6.263179	5.101497	0
7.656725	6.888098	0
4.982421	7.20718	0
6.304468	7.880538	0
6.707476	5.851053	0
7.630806	6.14605	0
5.417819	7.497218	0
6.460304	7.068982	0
5.988581	7.351378	0
7.124624	6.111008	0
5.48487	7.598971	0
6.8385	5.869164	0
6.045902	7.65934	0
7.953195	9.48217	0
8.134756	6.64206	0
6.215551	8.822475	0
5.248988	7.983864	0
7.66073	8.960119	0
7.051405	6.138053	0
6.574323	6.946356	0
7.147689	6.296942	0
7.650649	6.375911	0
5.867306	6.631497	0
7.78443	6.161234	0
5.721889	7.540355	0
5.598494	7.213213	0
6.242729	5.206818	0
5.963996	6.015824	0
7.323871	8.997186	0
7.314466	6.751585	0
7.50557	8.026641	0
6.372042	6.591476	0
7.437842	6.050462	0
6.780297	7.135273	0
7.299213	5.404457	0
7.708974	7.134828	0
6.537414	7.916528	0
5.18385	7.147844	0
6.313767	7.131001	0
7.219363	7.586149	0
5.99	5.982656	0
6.878983	6.462777	0
6.310265	7.5195	0
7.665516	6.202343	0
7.515356	7.798822	0
6.543389	9.352158	0
7.703926	7.183216	0
6.930863	6.421508	0
7.641846	5.958161	0
6.60299	6.624202	0
6.059626	7.693484	0
7.200345	4.743205	0
8.316109	7.429763	0
7.629458	6.79295	0
6.241131	7.531609	0
5.575961	6.972941	0
7.522597	5.591045	0
6.47316	7.800392	0
7.67779	6.656749	0
6.18386	8.800853	0
6.551257	7.836253	0
7.401182	5.639091	0
6.957137	6.837935	0
6.549853	5.746566	0
5.944641	7.235842	0
6.940532	9.146677	0
7.067732	6.851496	0
7.61565	5.987024	0
5.476705	7.348721	0
7.412854	6.726171	0
8.247414	6.418252	0
7.138878	7.901854	0
7.905675	6.193043	0
7.936523	7.415889	0
8.120746	5.772787	0
6.932823	8.040985	0
8.933332	7.300824	0
7.540437	6.608349	0
4.687487	5.553159	0
7.108469	7.456327	0
8.350967	5.49627	0
8.251742	8.787847	0
7.80557	7.5564	0
7.263214	7.274246	0
6.912739	6.812645	0
6.93763	5.217927	0
7.623741	7.338607	0
6.654073	6.307169	0
6.822418	7.391003	0
6.607934	7.106812	0
7.620648	7.608183	0
6.878595	7.528577	0
6.306864	6.146511	0
7.891524	6.581869	0
4.840098	6.701266	0
6.93625	8.922916	0
5.602498	7.690278	0
6.792325	7.98308	0
8.345761	6.752878	0
5.765934	6.223072	0
7.674463	7.388071	0
7.766747	4.255761	0
7.011603	5.690206	0
7.783624	6.106708	0
6.428369	7.356211	0
6.033382	6.816787	0
6.942312	8.594663	0
6.098845	7.906631	0
7.058965	6.710991	0
7.216247	6.616611	0
6.233275	6.766698	0
8.101934	7.887729	0
7.244346	8.634636	0
7.083162	6.353884	0
8.534158	6.381999	0
5.212204	7.624961	0
8.742583	6.398273	0
7.473665	7.857142	0
8.702685	7.534227	0
6.677495	7.892692	0
6.684673	8.188803	0
5.977031	6.787396	0
6.095997	7.863073	0
6.206057	6.268174	0
6.563216	7.755758	0
8.265612	8.12961	0
7.418104	5.168397	0
8.873363	7.092536	0
7.655112	6.976241	0
7.209494	7.662677	0
8.638378	6.163541	0
5.101302	6.868232	0
6.64907	5.980176	0
7.05205	9.105364	0
4.241352	7.493818	0
6.79714	7.072167	0
7.715615	5.623557	0
8.525832	8.075975	0
9.811559	5.604082	0
6.34552	8.037098	0
6.685984	7.727873	0
7.68174	7.035875	0
8.062941	7.554132	0
6.625543	8.094317	0
6.022974	7.963049	0
6.147949	7.044107	0
7.522409	6.957769	0
6.410357	6.142908	0
5.699995	4.933499	0
8.392899	6.406873	0
8.168975	6.288075	0
6.392883	6.857425	0
7.236561	7.371094	0
7.571776	7.088464	0
7.062715	5.008709	0
4.755674	6.327094	0
6.547421	7.810651	0
7.682868	7.590416	0
5.443534	7.650836	0
6.55596	7.680934	0
6.482846	6.556428	0
6.640621	7.256887	0
7.280909	7.396174	0
6.891	6.085854	0
6.859107	5.957005	0
5.134151	7.578171	0
6.720654	8.204904	0
6.928726	6.912584	0
6.501186	7.43761	0
6.586801	5.881677	0
7.48796	7.811327	0
7.398419	6.702039	0
8.839977	6.08862	0
6.067009	7.665242	0
6.707756	6.784804	0
6.013739	8.027202	0
7.645517	8.292879	0
5.406375	8.0601	0
7.599147	7.289642	0
7.876803	6.475924	0
6.79873	8.276325	0
6.24428	8.902559	0
7.011715	7.790872	0
5.631743	5.396544	0
7.321587	8.477738	0
7.52625	7.061538	0
8.661107	6.729607	0
6.491757	6.714852	0
5.185377	7.263988	0
6.524419	7.641551	0
6.203194	6.494036	0
7.918273	6.859265	0
5.889322	6.963613	0
7.926687	9.100687	0
6.204431	7.19911	0
8.073014	7.146856	0
5.400522	7.139253	0
6.281871	7.107464	0
7.200834	5.791607	0
5.706296	6.144415	0
6.950048	6.135835	0
5.842447	6.920133	0
6.045986	7.959921	0
